('吉林市骨伤医院', '二级甲等', '专科医院', '吉林省', '吉林市', '昌邑区', '126', '吉林市昌邑区天津街777号')
('宜都市第一人民医院附属红十字医院', None, '综合医院', '湖北省', '宜昌市', '宜都市', '120', '宜都市陆城镇杨守敬大道')
('中南光学仪器厂职工医院', None, '专科医院', '湖北省', '宜昌市', '宜都市', '0', '宜都市高坝洲镇宋山')
('湖北省国营草埠湖农场职工医院', None, '专科医院', '湖北省', '宜昌市', '当阳市', '0', '当阳市草埠湖农场点将路118号')
('当阳市红十字医院', '一级甲等', '综合医院', '湖北省', '宜昌市', '当阳市', '80', '当阳市群力村')
('当阳市第二人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '当阳市', '110', '当阳市长坂路88号')
('当阳市长坂坡医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '当阳市', '200', '当阳市长坂坡路68号')
('当阳市妇幼保健院', '一级甲等', '妇幼保健院', '湖北省', '宜昌市', '当阳市', '100', '当阳市长坂路149号')
('当阳市中医院', '二级甲等', '中医医院', '湖北省', '宜昌市', '当阳市', '120', '当阳市长坂坡132号')
('当阳市人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '当阳市', '300', '湖北省当阳市玉阳路71号')
('远安县妇幼保健院', '二级未定', '妇幼保健院', '湖北省', '宜昌市', '远安县', '20', '远安县鸣凤镇')
('远安县人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '远安县', '230', '湖北省宜昌市远安县鸣风镇东门路7号')
('远安县中医院', '二级甲等', '中医医院', '湖北省', '宜昌市', '远安县', '80', '远安县鸣凤大道飞龙路8号')
('兴山县妇幼保健院', '一级甲等', '妇幼保健院', '湖北省', '宜昌市', '兴山县', '30', '宜昌市兴山县民主街')
('兴山县中医院', '二级未定', '中医医院', '湖北省', '宜昌市', '兴山县', '81', '宜昌市兴山县胜利街')
('兴山县医疗中心', '二级甲等', '综合医院', '湖北省', '宜昌市', '兴山县', '240', '兴山县高阳镇小河街18号')
('兴山县人民医院', '二级未定', '综合医院', '湖北省', '宜昌市', '兴山县', '260', '湖北省宜昌市兴山县香溪大道23号')
('秭归县中医院', '二级甲等', '中医医院', '湖北省', '宜昌市', '秭归县', '80', '宜昌市秭归县')
('秭归县第二人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '秭归县', '300', '秭归县茅坪镇')
('秭归县人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '秭归县', '480', '秭归县城关')
('武汉市新洲区人民医院', '二级未定', '综合医院', '湖北省', '武汉市', '新洲区', '457', '武汉市新洲区新洲大道146号')
('武汉市新洲区妇幼保健院', None, '妇幼保健院', '湖北省', '武汉市', '新洲区', '0', '湖北省武汉市新洲区城关镇南新街8号')
('武汉市普仁医院广惠分院', '二级乙等', '综合医院', '湖北省', '武汉市', '青山区', '0', '武汉市青山区武东街武东路100号')
('武钢重工集团冶金医院', '一级甲等', '综合医院', '湖北省', '武汉市', '青山区', '0', '武汉市青山区厂前')
('武汉市青山区厂前医院', None, '综合医院', '湖北省', '武汉市', '青山区', '0', '武汉市青山区厂前路58号')
('武汉市青山区工人村医院', None, '综合医院', '湖北省', '武汉市', '青山区', '0', '武汉市青山区工人村八街坊437号')
('湖北省青山热电厂职工医院', None, '专科医院', '湖北省', '武汉市', '青山区', '19', '武汉市青山区红钢城17街坊1-2号')
('武汉市青山区妇幼保健所', None, '妇幼保健院', '湖北省', '武汉市', '青山区', '0', '武汉市青山区冶金大道楠相庙')
('武汉市青山区第一医院', '一级甲等', '综合医院', '湖北省', '武汉市', '青山区', '120', '武汉市青山区红钢四街11号')
('武钢总医院', '三级甲等', '综合医院', '湖北省', '武汉市', '青山区', '939', '武汉市青山区冶金大道29号')
('武汉市第九医院', '二级甲等', '综合医院', '湖北省', '武汉市', '青山区', '300', '武汉市青山区吉林街20号')
('武汉钢铁公司职工总医院', '三级乙等', '综合医院', '湖北省', '武汉市', '青山区', '1523', '武汉市青山冶金大道209号')
('武汉市普仁医院(原一冶医院)', '三级乙等', '综合医院', '湖北省', '武汉市', '青山区', '0', '武汉市青山区建设四路本溪街1号')
('三峡大学仁和医院', None, '综合医院', '湖北省', '宜昌市', '伍家岗区', 0, '宜昌市夷陵大道410号')
('宜昌国中堂肝病医院', None, '专科医院', '湖北省', '宜昌市', '伍家岗区', '15', '湖北省宜昌市宜昌大公桥127号')
('宜昌市第五人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '猇亭区', '200', '宜昌市正大路42号')
('夷陵医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '夷陵区', '330', '宜昌市小溪塔镇东湖路31号')
('宜昌市中心医院', '三级甲等', '综合医院', '湖北省', '宜昌市', '夷陵区', '640', '湖北省宜昌市夷陵大道183号')
('宜昌市夷陵区人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '夷陵区', '250', '宜昌市夷陵区东湖路31号')
('宜昌市妇幼保健院', '三级未定', '妇幼保健院', '湖北省', '宜昌市', '夷陵区', '65', '宜昌市夷陵大道118号')
('宜昌市武陵中医院', '二级甲等', '中医医院', '湖北省', '宜昌市', '夷陵区', '60', '宜昌市平湖大道6号')
('宜昌县中医院', '一级甲等', '中医医院', '湖北省', '宜昌市', '夷陵区', '0', '宜昌县')
('中国葛洲坝集团夷陵山分院', '二级乙等', '综合医院', '湖北省', '宜昌市', '夷陵区', '0', '平湖路8号附36')
('宜昌县妇幼保健所', '一级甲等', '妇幼保健院', '湖北省', '宜昌市', '夷陵区', '0', '宜昌县')
('枝江市中医院', '二级甲等', '中医医院', '湖北省', '宜昌市', '枝江市', '110', '枝江市团结路100号')
('枝江市口腔医院', None, '专科医院', '湖北省', '宜昌市', '枝江市', '0', '枝江市民主路30号')
('枝江市妇幼保健院', '二级未定', '妇幼保健院', '湖北省', '宜昌市', '枝江市', '77', '枝江市前进路14号')
('枝江市第二人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '枝江市', '189', '枝江市')
('枝江市人民医院', '二级甲等', '综合医院', '湖北省', '宜昌市', '枝江市', '280', '枝江市马店镇团结路18号')
('国营四Ｏ四职工医院', None, '专科医院', '湖北省', '宜昌市', '枝江市', '0', '枝江市白洋镇裴家岗')
('武汉武中精神病医院', '未定级', '专科医院', '湖北省', '武汉市', '洪山区', '299', '武汉市洪山区文化大道李桥一路虹桥家园西南门')
('湖北省荣军医院泌尿外科中心', None, '综合医院', '湖北省', '武汉市', '洪山区', '0', '武汉市卓刀泉路208号湖北省荣军医院')
('武汉爱齿尔口腔门诊部', '未定级', '门诊部', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区珞喻路588号')
('华中师范大学医院', '一级甲等', '综合医院', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区(桂子山)珞瑜路100号')
('华中科技大学医院', '二级未定', '综合医院', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区关山珞瑜路151号')
('国营七三三厂职工医院', None, '专科医院', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区关山一路12号')
('中国长江动力公司（集团）职工医院', '一级甲等', '专科医院', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区关山一路124号')
('武汉美立方医疗美容门诊部', '未定级', '门诊部', '湖北省', '武汉市', '洪山区', '0', '湖北省武汉市洪山区卓刀泉雄楚大道翡翠城')
('中国建筑三局第二工程公司职工医院', None, '专科医院', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区鲁磨路306号')
('中国地质大学医院', '一级甲等', '综合医院', '湖北省', '武汉市', '洪山区', '0', '武汉市洪山区鲁磨路31号')
('武汉市新河人民医院', None, '综合医院', '湖北省', '武汉市', '东西湖区', '120', '武汉东西湖区')
('武汉市民政局精神病院', None, '专科医院', '湖北省', '武汉市', '东西湖区', '220', '武汉市发展大道187号')
('武汉东西湖养殖场何家庙职工医院', '二级甲等', '专科医院', '湖北省', '武汉市', '东西湖区', '200', '武汉东西湖区')
('武汉市东西湖区人民医院', '二级未定', '综合医院', '湖北省', '武汉市', '东西湖区', '360', '武汉市吴家山81号环山路')
('武汉市汉南区妇幼保健院', None, '妇幼保健院', '湖北省', '武汉市', '汉南区', '0', '武汉市育才路13号')
('汉南区汉南农场职工医院', None, '专科医院', '湖北省', '武汉市', '汉南区', '0', '武汉市汉南区汉南农场')
('汉南区银莲湖农场职工医院', None, '专科医院', '湖北省', '武汉市', '汉南区', '0', '武汉市汉南区银莲湖农场')
('武汉市汉南区中医院', None, '中医医院', '湖北省', '武汉市', '汉南区', '220', '武汉市梨实轩1号')
('武汉市汉南区人民医院', '二级未定', '综合医院', '湖北省', '武汉市', '汉南区', '200', '武汉市汉南区沙帽镇正街48号')
('武汉市蔡甸妇幼保健', None, '专科医院', '湖北省', '武汉市', '蔡甸区', '0', '武汉市蔡甸正街206号')
('武汉长峰康复医院', '未定级', '专科医院', '湖北省', '武汉市', '江夏区', '0', '江夏区庙山经济开发区金龙大街')
('武汉市黄陂区中医院', '三级甲等', '中医医院', '湖北省', '武汉市', '黄陂区', '160', '武汉市黄陂区城关镇前川大道48号')
('武汉市黄陂区人民医院', '二级甲等', '综合医院', '湖北省', '武汉市', '黄陂区', '360', '武汉市黄陂区前川街板桥大道61号')
('武汉市黄陂区疾病预防控制中心', '一级甲等', '疾病预防控制中心', '湖北省', '武汉市', '黄陂区', '0', '黄陂区前川百秀街255号')
('武汉市黄陂区精神防治医院', '一级乙等', '综合医院', '湖北省', '武汉市', '黄陂区', '0', '湖北省武汉市黄陂区前川街血防村')
('武汉郑氏中西结合骨科医院', '一级甲等', '专科医院', '湖北省', '武汉市', '黄陂区', '0', '湖北省武汉市汉口仁寿路359号')
('武汉市黄陂区中医医院', '二级甲等', '中医医院', '湖北省', '武汉市', '黄陂区', '0', '武汉市黄陂区前川街前川大道166号')
('武汉市新洲区红十字会医院', '二级乙等', '综合医院', '湖北省', '武汉市', '新洲区', '170', '武汉市新洲区新洲大道50号')
('武汉市新洲区第二人民医院', '二级乙等', '综合医院', '湖北省', '武汉市', '新洲区', '180', '武汉市新州区环城路21号')
('武汉市新洲区中医院', '二级甲等', '中医医院', '湖北省', '武汉市', '新洲区', '150', '武汉市新洲区齐安大道389号')
('武汉市三医院', '三级乙等', '综合医院', '湖北省', '武汉市', '武昌区', '0', '武汉市武昌区彭刘杨路241号')
